time,bank_rad,pitch_rad,heading_deg,agent_n_m,agent_e_m,agent_up_m,foe_n_m,foe_e_m,foe_up_m,foe_roll_deg,foe_pitch_deg,foe_yaw_deg
34.49999999996862,-1.3587461811385417,-3.926072032935438,320.1442135233129,786.7714414146284,-1352.0641855961196,6752.447563593248,-1224.9211599635455,-2146.7474805121706,6702.295140086827,-78.88062096794258,-0.3806558367522874,99.89191234928596
34.59999999996853,-1.3675115124982704,-3.847984551433959,318.90971324056267,805.2812508501275,-1362.0465587226531,6749.525411504156,-1234.0589274232009,-2121.873532343037,6700.537611467788,-79.78447982974224,-0.3451591678142659,98.72144547499599
34.69999999996844,-1.3728933809450765,-3.745495145098191,317.64839851722706,823.5355770267207,-1372.4391392830225,6746.6111741243185,-1242.6399283336752,-2096.839329258405,6698.799730292523,-80.96700243922224,-0.32878998839099055,97.51128654328984
34.79999999996835,-1.3836730382184907,-3.657135148598474,316.38159854326966,841.4991402969844,-1383.2635323221846,6743.7102255761065,-1250.6212963147814,-2071.6535853327778,6697.072834974674,-83.01865540032817,-0.3335921616499483,96.28373290212207
34.89999999996826,-1.3880807875778078,-3.5773444639998457,315.08804784591564,859.1915138475052,-1394.4813931471078,6740.812364970768,-1258.0852984953722,-2046.335619526731,6695.3339549470875,-82.45963757130403,-0.23645652992391816,95.01946512997677
34.99999999996817,-1.3966350047924851,-3.523623274095371,313.7926083312745,876.5756966057194,-1406.113474333997,6737.922128784218,-1265.1045801343041,-2020.8993123741004,6693.581937641126,-80.21243682635544,-0.15222950013620112,93.73511715920664
35.09999999996808,-1.398499508139641,-3.4796544291893263,312.47521778508803,893.672752082457,-1418.1230170774827,6735.030264271143,-1271.585795431001,-1995.3498160897977,6691.843468047926,-79.62700935827229,-0.18261936100358483,92.48946344041627
35.199999999967986,-1.4044428298938758,-3.4580278055133187,311.1609586728784,910.444392228593,-1430.5295033027346,6732.141694509494,-1277.446444109512,-1969.6979065630858,6690.128713581491,-80.59100211565507,-0.1772365139362745,91.28119331411357
35.299999999967895,-1.4040777915788292,-3.440857880100393,309.8291449843897,926.9132559150604,-1443.2975982438056,6729.248345838056,-1282.7327389140023,-1943.957453782349,6688.427764013699,-81.81147114298344,-0.1929056127830757,90.03761530061858
35.399999999967804,-1.40802050101363,-3.440090320030148,308.5043405176939,943.0400064792548,-1456.4452714260133,6726.355735181389,-1287.4025703559425,-1918.1427499598171,6686.730963105968,-83.8882083124332,-0.2317198343506457,88.77981714227309
35.49999999996771,-1.4061086641712655,-3.438556884345656,307.16504050026134,958.8488457906361,-1469.9385428482258,6723.456666794122,-1291.5403653940825,-1892.262731725478,6685.016115166632,-83.36978155500009,-0.16674205264939362,87.48565322591497
35.59999999996762,-1.408741884352157,-3.4486706523936967,305.8352400774528,974.2995682045239,-1483.7937057184768,6720.5571803035145,-1295.2198858796132,-1866.322106774383,6683.282724732882,-81.15911055735691,-0.11346335667178711,86.17227093232148
35.69999999996753,-1.4058738620830527,-3.4542932816763825,304.49282182966357,989.4179016549067,-1497.978113875726,6717.650615201327,-1298.3478382003625,-1840.3381009061065,6681.555782507694,-80.57116997078094,-0.17557600831570855,84.90057522382459
35.79999999996744,-1.407721414048602,-3.4684556715518022,303.16133805483645,1004.1629173965865,-1512.5062764572278,6714.743415132675,-1300.84289995184,-1814.3322296781396,6679.844085868102,-81.51984530765237,-0.201921597527169,83.66744321757808
35.89999999996735,-1.4043029188184093,-3.475824339734889,301.81830286818655,1018.5618189135989,-1527.3468949527596,6711.829194838232,-1302.752918287415,-1788.3126019674112,6678.138326853231,-82.72439735208734,-0.2474132165065824,82.40049577209886
